id;type;name;level;tradable;rarity;gender;mob_id;mob_name;mobs_in_loop;mob_loop_time;time_till_item;approx_sell
253;Weapon;Hot Pants Ray Gun;26;Tradable;Ultra Rare;Any;227;Great Terrorpin;37;0 days 00:03:00.159630;0 days 01:11:11.209820;128130
418;Weapon;Massive Bio-Plasma Cannon;36;Tradable;Ultra Rare;Any;2071;Great Shellslug;23;0 days 00:02:47.053869;0 days 01:09:40.527263;125430
406;Shirts;Tech Tactical Shirt;36;Tradable;Ultra Rare;Any;2071;Great Shellslug;23;0 days 00:02:47.053869;0 days 01:09:40.527263;125430
380;Pants;Thermal Pants;25;Tradable;Ultra Rare;Any;430;Fowl Fiend;26;0 days 00:03:02.314240;0 days 01:07:35.483032;121650
56;Hat;Chromastone Helmet;12;Tradable;Ultra Rare;Any;430;Fowl Fiend;26;0 days 00:03:02.314240;0 days 01:07:35.483032;121650
73;Weapon;Foster's F-Blade;22;Tradable;Ultra Rare;Any;211;Pneumatic Bear;40;0 days 00:03:01.795942;0 days 01:06:34.637257;119850
369;Shirts;Pharaoh Shirt;22;Tradable;Ultra Rare;Any;211;Pneumatic Bear;40;0 days 00:03:01.795942;0 days 01:06:34.637257;119850
273;Shirts;Bubbles Dynamo Torso;22;Tradable;Ultra Rare;Any;211;Pneumatic Bear;40;0 days 00:03:01.795942;0 days 01:06:34.637257;119850
514;Weapon;Leviathan;27;Tradable;Ultra Rare;Any;240;Volcano Toad;42;0 days 00:03:06.294839;0 days 01:05:03.097409;117090
124;Shirts;Neutron Shirt;27;Tradable;Ultra Rare;Any;240;Volcano Toad;42;0 days 00:03:06.294839;0 days 01:05:03.097409;117090
122;Pants;Commandant Pants;27;Tradable;Ultra Rare;Any;240;Volcano Toad;42;0 days 00:03:06.294839;0 days 01:05:03.097409;117090
121;Pants;Brigadier Pants;24;Tradable;Ultra Rare;Any;215;Killowatt;41;0 days 00:02:54.750732;0 days 01:02:28.406958;112440
47;Weapon;Hex's Staff;24;Tradable;Ultra Rare;Any;215;Killowatt;41;0 days 00:02:54.750732;0 days 01:02:28.406958;112440
91;Weapon;Neutron Meta Mace;24;Tradable;Ultra Rare;Any;215;Killowatt;41;0 days 00:02:54.750732;0 days 01:02:28.406958;112440
363;Weapon;Battle Cannon;35;Tradable;Rare;Any;2323;Slag Cephalopod;19;0 days 00:02:43.879200;0 days 01:01:30.972983;110730
32;Pants;Highlander Pants;35;Tradable;Rare;Any;2323;Slag Cephalopod;19;0 days 00:02:43.879200;0 days 01:01:30.972983;110730
349;Pants;Amenhotep Leggings;35;Tradable;Rare;Any;2323;Slag Cephalopod;19;0 days 00:02:43.879200;0 days 01:01:30.972983;110730
37;Weapon;Noxious Tin Mine;35;Tradable;Rare;Any;2323;Slag Cephalopod;19;0 days 00:02:43.879200;0 days 01:01:30.972983;110730
334;Weapon;Fuse Disintegrator;35;Tradable;Rare;Any;2323;Slag Cephalopod;19;0 days 00:02:43.879200;0 days 01:01:30.972983;110730
54;Weapon;Interstellar Blade;35;Tradable;Rare;Any;2323;Slag Cephalopod;19;0 days 00:02:43.879200;0 days 01:01:30.972983;110730
11;Back;Devil Wings;29;Tradable;Ultra Rare;Any;2049;Magma Hulk;44;0 days 00:02:56.351129;0 days 00:58:50.553124;105930
542;Weapon;Electro Engine;29;Tradable;Ultra Rare;Any;2049;Magma Hulk;44;0 days 00:02:56.351129;0 days 00:58:50.553124;105930
45;Glass;High Seas Captain;29;Tradable;Ultra Rare;Any;2049;Magma Hulk;44;0 days 00:02:56.351129;0 days 00:58:50.553124;105930
101;Hat;Blue Dynamo Helmet;17;Tradable;Ultra Rare;Any;167;Boardwalk Bully;21;0 days 00:02:05.253581;0 days 00:56:59.426172;102570
531;Weapon;Val Hallen's Guitar;17;Tradable;Ultra Rare;Any;167;Boardwalk Bully;21;0 days 00:02:05.253581;0 days 00:56:59.426172;102570
395;Shirts;Insulated Shirt;20;Tradable;Ultra Rare;Any;189;Spawn Simian;17;0 days 00:01:40;0 days 00:55:36.670003;100110
234;Weapon;Charged Toxic Heater;20;Tradable;Ultra Rare;Any;189;Spawn Simian;17;0 days 00:01:40;0 days 00:55:36.670003;100110
534;Weapon;Val Hallen's Shredder;23;Tradable;Ultra Rare;Any;218;Fowl Foe;41;0 days 00:03:49.749925;0 days 00:54:45.427219;98550
116;Pants;Electron Pants;23;Tradable;Ultra Rare;Any;218;Fowl Foe;41;0 days 00:03:49.749925;0 days 00:54:45.427219;98550
701;Weapon;Crystal Gem Apple;8;Tradable;Ultra Rare;Any;3498;Crazy Metal Knight;13;0 days 00:02:30;0 days 00:53:37.503218;96540
514;Shirts;Golden Marauder Tunic;8;Tradable;Rare;Any;3498;Crazy Metal Knight;13;0 days 00:02:30;0 days 00:53:37.503218;96540
503;Shoes;Golden Marauder Boots;8;Tradable;Rare;Any;3498;Crazy Metal Knight;13;0 days 00:02:30;0 days 00:53:37.503218;96540
215;Hat;Golden Marauder Hat;8;Tradable;Rare;Any;3498;Crazy Metal Knight;13;0 days 00:02:30;0 days 00:53:37.503218;96540
496;Pants;Golden Marauder Pants;8;Tradable;Rare;Any;3498;Crazy Metal Knight;13;0 days 00:02:30;0 days 00:53:37.503218;96540
255;Shoes;Bubbles Dynamo Boots;20;Tradable;Ultra Rare;Any;196;Necromasher;46;0 days 00:02:41.654023;0 days 00:51:38.601172;92970
278;Weapon;Vulcan Carbine Master Class;20;Tradable;Ultra Rare;Any;196;Necromasher;46;0 days 00:02:41.654023;0 days 00:51:38.601172;92970
351;Shoes;Pharaoh Boots;20;Tradable;Ultra Rare;Any;196;Necromasher;46;0 days 00:02:41.654023;0 days 00:51:38.601172;92970
375;Pants;Layered Trousers;30;Tradable;Ultra Rare;Any;2052;Miasma Hulk;29;0 days 00:02:30.800000;0 days 00:50:19.019019;90570
358;Weapon;Hipster Rifle;30;Tradable;Ultra Rare;Any;2052;Miasma Hulk;29;0 days 00:02:30.800000;0 days 00:50:19.019019;90570
58;Hat;Mecha Shield Helmet;25;Tradable;Rare;Any;416;Brackish Beast;22;0 days 00:03:04.489332;0 days 00:50:10.989230;90330
393;Pants;Tech Flight Pants;25;Tradable;Rare;Any;416;Brackish Beast;22;0 days 00:03:04.489332;0 days 00:50:10.989230;90330
218;Shoes;Rapid-Fire Boots;25;Tradable;Rare;Any;416;Brackish Beast;22;0 days 00:03:04.489332;0 days 00:50:10.989230;90330
210;Weapon;Whitelight Gun;25;Tradable;Rare;Any;416;Brackish Beast;22;0 days 00:03:04.489332;0 days 00:50:10.989230;90330
610;Weapon;Hardnose Rifle;25;Tradable;Rare;Any;416;Brackish Beast;22;0 days 00:03:04.489332;0 days 00:50:10.989230;90330
43;Shirts;Deejay Jersey;33;Tradable;Rare;Boys Only;2059;Eyebulb;85;0 days 00:08:12.060799;0 days 00:50:06.866394;90210
6;Back;Butterfly Wings;5;Tradable;Ultra Rare;Any;1489;Mean Behemoth;8;0 days 00:00:30;0 days 00:50:03.003003;90090
8;Back;Dark Cloak;5;Tradable;Ultra Rare;Any;1489;Mean Behemoth;8;0 days 00:00:30;0 days 00:50:03.003003;90090
21;Back;Nergal Tendrils;5;Tradable;Ultra Rare;Any;1489;Mean Behemoth;8;0 days 00:00:30;0 days 00:50:03.003003;90090
240;Pants;Short Circuit Pants;33;Tradable;Rare;Any;2087;Shellworm;25;0 days 00:03:17.949897;0 days 00:47:37.904490;85740
524;Weapon;Asgardian Spreader;33;Tradable;Rare;Any;2087;Shellworm;25;0 days 00:03:17.949897;0 days 00:47:37.904490;85740
470;Weapon;Ghost Ship Shooter;33;Tradable;Rare;Any;2087;Shellworm;25;0 days 00:03:17.949897;0 days 00:47:37.904490;85740
372;Shirts;Cheops Shirt;33;Tradable;Rare;Any;2087;Shellworm;25;0 days 00:03:17.949897;0 days 00:47:37.904490;85740
407;Weapon;Swiss C.H.E.E.Z.O.O.K.A.;33;Tradable;Rare;Any;2087;Shellworm;25;0 days 00:03:17.949897;0 days 00:47:37.904490;85740
137;Weapon;Stone Sword of the Undead;23;Tradable;Ultra Rare;Any;204;Oil Ogre;40;0 days 00:03:12.924696;0 days 00:47:06.114345;84780
256;Shoes;Buttercup Dynamo Boots;23;Tradable;Ultra Rare;Any;204;Oil Ogre;40;0 days 00:03:12.924696;0 days 00:47:06.114345;84780
96;Hat;Uniscorn Helmet;9;Tradable;Ultra Rare;Any;306;Scrap Scrapper;17;0 days 00:01:24.445766;0 days 00:46:57.676539;84540
12;Hat;Brainstorm Helmet;9;Tradable;Ultra Rare;Any;306;Scrap Scrapper;17;0 days 00:01:24.445766;0 days 00:46:57.676539;84540
374;Shoes;Windswept Shoes;21;Tradable;Rare;Any;190;Timber Creeper;41;0 days 00:05:07.832636;0 days 00:45:51.256937;82530
390;Shoes;Tech Spy Boots;21;Tradable;Rare;Any;190;Timber Creeper;41;0 days 00:05:07.832636;0 days 00:45:51.256937;82530
608;Weapon;Narrownose Rifle;21;Tradable;Rare;Any;190;Timber Creeper;41;0 days 00:05:07.832636;0 days 00:45:51.256937;82530
436;Weapon;Watermelon F.R.A.P.P.E.;21;Tradable;Rare;Any;190;Timber Creeper;41;0 days 00:05:07.832636;0 days 00:45:51.256937;82530
43;Glass;High Seas Buccaneer;21;Tradable;Rare;Any;190;Timber Creeper;41;0 days 00:05:07.832636;0 days 00:45:51.256937;82530
692;Weapon;Providence Rifle;16;Tradable;Ultra Rare;Any;3432;Slime Serpent;10;0 days 00:01:40;0 days 00:45:30.002730;81900
506;Shirts;Providence Armor;16;Tradable;Rare;Any;3432;Slime Serpent;10;0 days 00:01:40;0 days 00:45:30.002730;81900
488;Pants;Providence Pants;16;Tradable;Rare;Any;3432;Slime Serpent;10;0 days 00:01:40;0 days 00:45:30.002730;81900
495;Shoes;Providence Boots;16;Tradable;Rare;Any;3432;Slime Serpent;10;0 days 00:01:40;0 days 00:45:30.002730;81900
197;Hat;Providence Helmet;16;Tradable;Uncommon;Any;3432;Slime Serpent;10;0 days 00:01:40;0 days 00:45:30.002730;81900
27;Shoes;Highlander Boots;34;Tradable;Rare;Any;2060;Jurassic Centurion;20;0 days 00:02:31.600000;0 days 00:45:09.852710;81300
499;Weapon;Omega Cutthroat;34;Tradable;Rare;Any;2060;Jurassic Centurion;20;0 days 00:02:31.600000;0 days 00:45:09.852710;81300
412;Weapon;Scorpion Striker;34;Tradable;Rare;Any;2060;Jurassic Centurion;20;0 days 00:02:31.600000;0 days 00:45:09.852710;81300
273;Weapon;Hydrogenic Vaporizer;34;Tradable;Rare;Any;2060;Jurassic Centurion;20;0 days 00:02:31.600000;0 days 00:45:09.852710;81300
355;Shoes;Amenhotep Boots;34;Tradable;Rare;Any;2060;Jurassic Centurion;20;0 days 00:02:31.600000;0 days 00:45:09.852710;81300
201;Pants;Jaguar Pants;33;Tradable;Rare;Any;2059;Eyebulb;85;0 days 00:08:12.060799;0 days 00:42:57.314052;77310
322;Weapon;Cyber Auto Rifle;33;Tradable;Rare;Any;2059;Eyebulb;85;0 days 00:08:12.060799;0 days 00:42:57.314052;77310
4;Shirts;Gangreen Gang Big Billy Jacket;33;Tradable;Rare;Any;2059;Eyebulb;85;0 days 00:08:12.060799;0 days 00:42:57.314052;77310
333;Weapon;Fuse Decomposer;33;Tradable;Rare;Any;2059;Eyebulb;85;0 days 00:08:12.060799;0 days 00:42:57.314052;77310
36;Weapon;Bloated Tin Mine;33;Tradable;Rare;Any;2059;Eyebulb;85;0 days 00:08:12.060799;0 days 00:42:57.314052;77310
31;Weapon;Stinkfly Stinkbomb;33;Tradable;Rare;Any;2059;Eyebulb;85;0 days 00:08:12.060799;0 days 00:42:57.314052;77310
42;Shirts;Rhymetastic Jersey;30;Tradable;Rare;Boys Only;244;Stone Drake;21;0 days 00:02:30.800000;0 days 00:42:53.027573;77190
331;Weapon;Fuse Disruptor;29;Tradable;Rare;Any;1986;Creeposaurus Rex;22;0 days 00:03:11.794013;0 days 00:41:44.165201;75120
44;Glass;High Seas Raider;29;Tradable;Rare;Any;1986;Creeposaurus Rex;22;0 days 00:03:11.794013;0 days 00:41:44.165201;75120
394;Shirts;Odyssey Jacket;29;Tradable;Rare;Any;1986;Creeposaurus Rex;22;0 days 00:03:11.794013;0 days 00:41:44.165201;75120
1;Back;Angel Wings;29;Tradable;Rare;Any;1986;Creeposaurus Rex;22;0 days 00:03:11.794013;0 days 00:41:44.165201;75120
50;Hat;Extraterrestrial Beanie;21;Tradable;Rare;Any;401;Demolition Bear;23;0 days 00:02:37.311692;0 days 00:41:00.455647;73800
26;Glass;Lucky Girl Mask;21;Tradable;Rare;Any;401;Demolition Bear;23;0 days 00:02:37.311692;0 days 00:41:00.455647;73800
194;Weapon;Mint G.U.M.Z.O.O.K.A.;21;Tradable;Rare;Any;401;Demolition Bear;23;0 days 00:02:37.311692;0 days 00:41:00.455647;73800
299;Shoes;Speedster Boots;21;Tradable;Rare;Any;401;Demolition Bear;23;0 days 00:02:37.311692;0 days 00:41:00.455647;73800
37;Pants;Tailslide Shorts;21;Tradable;Rare;Any;401;Demolition Bear;23;0 days 00:02:37.311692;0 days 00:41:00.455647;73800
126;Shoes;Grand Marshal Boots;21;Tradable;Rare;Any;191;Skeeter Spawn;25;0 days 00:02:48.559926;0 days 00:40:33.586370;73020
386;Pants;Ruby Angel Leggings;21;Tradable;Rare;Any;191;Skeeter Spawn;25;0 days 00:02:48.559926;0 days 00:40:33.586370;73020
208;Weapon;Arclight Gun;21;Tradable;Rare;Any;191;Skeeter Spawn;25;0 days 00:02:48.559926;0 days 00:40:33.586370;73020
38;Glass;Xtreme Ski Goggles;21;Tradable;Rare;Any;191;Skeeter Spawn;25;0 days 00:02:48.559926;0 days 00:40:33.586370;73020
256;Weapon;Mid-Range Pitch Pistol;21;Tradable;Rare;Any;191;Skeeter Spawn;25;0 days 00:02:48.559926;0 days 00:40:33.586370;73020
516;Weapon;Sandtiger Leviathan;31;Tradable;Ultra Rare;Any;2054;Skull Basher;48;0 days 00:03:12.629772;0 days 00:39:21.092999;70830
391;Shirts;Layered Jacket;31;Tradable;Ultra Rare;Any;2054;Skull Basher;48;0 days 00:03:12.629772;0 days 00:39:21.092999;70830
240;Shirts;Mercury Shirt;31;Tradable;Ultra Rare;Any;2084;Wooly Behemoth;33;0 days 00:04:19.566998;0 days 00:38:12.589630;68790
256;Hat;General Steel Helmet;4;Not Tradable;Rare;Any;3749;Fusion Hominid;1;0 days 00:03:00.800000;0 days 00:37:40;67800
253;Hat;Corus Armor Helmet;4;Not Tradable;Rare;Any;3749;Fusion Hominid;1;0 days 00:03:00.800000;0 days 00:37:40;67800
264;Hat;Manus Helmet;4;Not Tradable;Rare;Any;3749;Fusion Hominid;1;0 days 00:03:00.800000;0 days 00:37:40;67800
271;Hat;Solomon Hat;4;Not Tradable;Rare;Any;3749;Fusion Hominid;1;0 days 00:03:00.800000;0 days 00:37:40;67800
255;Hat;General Modula Hat;4;Not Tradable;Rare;Any;3749;Fusion Hominid;1;0 days 00:03:00.800000;0 days 00:37:40;67800
519;Weapon;Brainstorm Shock Cannon;17;Tradable;Ultra Rare;Any;182;Breaker Bear;43;0 days 00:02:42.846443;0 days 00:37:02.856167;66690
95;Hat;Tutankhamun Headpiece;17;Tradable;Ultra Rare;Any;182;Breaker Bear;43;0 days 00:02:42.846443;0 days 00:37:02.856167;66690
6;Hat;Barbarian Helmet;9;Tradable;Rare;Any;306;Scrap Scrapper;17;0 days 00:01:24.445766;0 days 00:35:13.257404;63390
127;Pants;Underfist Pants;9;Tradable;Rare;Any;306;Scrap Scrapper;17;0 days 00:01:24.445766;0 days 00:35:13.257404;63390
126;Shirts;Subatomic Shirt;9;Tradable;Rare;Any;306;Scrap Scrapper;17;0 days 00:01:24.445766;0 days 00:35:13.257404;63390
352;Weapon;Swamp Recon Rifle;9;Tradable;Rare;Any;306;Scrap Scrapper;17;0 days 00:01:24.445766;0 days 00:35:13.257404;63390
30;Glass;Orlando Bloo Disguise;9;Tradable;Rare;Any;306;Scrap Scrapper;17;0 days 00:01:24.445766;0 days 00:35:13.257404;63390
224;Shoes;Series Circuit Shoes;35;Tradable;Rare;Any;2093;Shellslug;43;0 days 00:06:51.331134;0 days 00:35:05.503349;63180
449;Weapon;Combustion Incinerator;35;Tradable;Rare;Any;2093;Shellslug;43;0 days 00:06:51.331134;0 days 00:35:05.503349;63180
471;Weapon;Frigate Shooter;35;Tradable;Rare;Any;2093;Shellslug;43;0 days 00:06:51.331134;0 days 00:35:05.503349;63180
44;Shirts;Breakdance Jersey;36;Tradable;Rare;Boys Only;2071;Great Shellslug;23;0 days 00:02:47.053869;0 days 00:34:50.263631;62700
570;Weapon;Planetary Commando;30;Tradable;Rare;Any;244;Stone Drake;21;0 days 00:02:30.800000;0 days 00:34:18.422058;61740
497;Weapon;Omega Grunt;30;Tradable;Rare;Any;244;Stone Drake;21;0 days 00:02:30.800000;0 days 00:34:18.422058;61740
371;Shirts;Ramses Shirt;30;Tradable;Rare;Any;244;Stone Drake;21;0 days 00:02:30.800000;0 days 00:34:18.422058;61740
243;Shirts;Lightspeed Shirt;30;Tradable;Rare;Any;244;Stone Drake;21;0 days 00:02:30.800000;0 days 00:34:18.422058;61740
569;Weapon;Planetary Commander;28;Tradable;Rare;Any;2046;Triceraclaw;38;0 days 00:03:32.766521;0 days 00:34:07.879812;61440
270;Weapon;Vaporizer;28;Tradable;Rare;Any;2046;Triceraclaw;38;0 days 00:03:32.766521;0 days 00:34:07.879812;61440
4;Weapon;Apple of Discord;28;Tradable;Rare;Any;2046;Triceraclaw;38;0 days 00:03:32.766521;0 days 00:34:07.879812;61440
353;Shoes;Ramses Boots;28;Tradable;Rare;Any;2046;Triceraclaw;38;0 days 00:03:32.766521;0 days 00:34:07.879812;61440
219;Shoes;Breakneck Boots;28;Tradable;Rare;Any;2046;Triceraclaw;38;0 days 00:03:32.766521;0 days 00:34:07.879812;61440
321;Weapon;Super Scope Basilisk;36;Tradable;Rare;Any;2464;Stalactitan;16;0 days 00:02:33.200000;0 days 00:33:49.676736;60900
373;Shirts;Amenhotep Shirt;36;Tradable;Rare;Any;2464;Stalactitan;16;0 days 00:02:33.200000;0 days 00:33:49.676736;60900
37;Shirts;Highlander Tunic;36;Tradable;Rare;Any;2464;Stalactitan;16;0 days 00:02:33.200000;0 days 00:33:49.676736;60900
377;Pants;Voyager Trousers;25;Tradable;Rare;Any;430;Fowl Fiend;26;0 days 00:03:02.314240;0 days 00:33:47.741516;60840
5;Hat;Eagle Headdress;25;Tradable;Rare;Any;430;Fowl Fiend;26;0 days 00:03:02.314240;0 days 00:33:47.741516;60840
196;Weapon;Fruit G.U.M.Z.O.O.K.A.;25;Tradable;Rare;Any;430;Fowl Fiend;26;0 days 00:03:02.314240;0 days 00:33:47.741516;60840
258;Weapon;Omni-Range Pitch Pistol;25;Tradable;Rare;Any;430;Fowl Fiend;26;0 days 00:03:02.314240;0 days 00:33:47.741516;60840
540;Weapon;Tabasco Flamethrower;26;Tradable;Rare;Any;1990;Striding Lamprey;22;0 days 00:02:30.800000;0 days 00:32:48.925447;59070
339;Weapon;Super Smooth S.H.A.V.E.R.A.M.A.;26;Tradable;Rare;Any;1990;Striding Lamprey;22;0 days 00:02:30.800000;0 days 00:32:48.925447;59070
409;Shirts;Tech Flight Shirt;26;Tradable;Rare;Any;1990;Striding Lamprey;22;0 days 00:02:30.800000;0 days 00:32:48.925447;59070
386;Shoes;Gold Angel Shoes;26;Tradable;Rare;Any;1990;Striding Lamprey;22;0 days 00:02:30.800000;0 days 00:32:48.925447;59070
611;Weapon;Steam Gun;34;Tradable;Rare;Any;2088;Great Eyebulb;26;0 days 00:02:53.138379;0 days 00:32:05.685450;57780
320;Weapon;Super Scope Griffon;34;Tradable;Rare;Any;2088;Great Eyebulb;26;0 days 00:02:53.138379;0 days 00:32:05.685450;57780
7;Weapon;Custom Apple of Discord;34;Tradable;Rare;Any;2088;Great Eyebulb;26;0 days 00:02:53.138379;0 days 00:32:05.685450;57780
208;Shirts;Zanzibar Shirt;34;Tradable;Rare;Any;2088;Great Eyebulb;26;0 days 00:02:53.138379;0 days 00:32:05.685450;57780
238;Pants;Closed Circuit Pants;32;Tradable;Ultra Rare;Any;2085;Dark Fusionfly;25;0 days 00:02:42.511459;0 days 00:31:17.009229;56310
2;Back;Archangel Wings;33;Tradable;Rare;Any;2320;Meteoric Sentry;34;0 days 00:04:50.367535;0 days 00:31:08.516958;56070
36;Shirts;Gaelic Tunic;33;Tradable;Rare;Any;2320;Meteoric Sentry;34;0 days 00:04:50.367535;0 days 00:31:08.516958;56070
448;Weapon;Combustion Scorcher;33;Tradable;Rare;Any;2320;Meteoric Sentry;34;0 days 00:04:50.367535;0 days 00:31:08.516958;56070
541;Weapon;Atomic Engine;27;Tradable;Ultra Rare;Any;433;Scythe Simian;40;0 days 00:04:10.116979;0 days 00:30:31.956193;54960
41;Shirts;Emcee Jersey;27;Tradable;Rare;Boys Only;433;Scythe Simian;40;0 days 00:04:10.116979;0 days 00:30:31.956193;54960
279;Weapon;Vulcan Carbine Officer Class;22;Tradable;Ultra Rare;Any;393;Sky Drone;24;0 days 00:02:30.614810;0 days 00:30:09.186913;54270
54;Pants;Flight Pants;36;Tradable;Uncommon;Any;2458;Meteoric Guardian;20;0 days 00:03:02.175006;0 days 00:29:51.009818;53730
594;Weapon;Trumpet Blaster;36;Tradable;Uncommon;Any;2458;Meteoric Guardian;20;0 days 00:03:02.175006;0 days 00:29:51.009818;53730
568;Weapon;Surge Cannon 240V;36;Tradable;Uncommon;Any;2458;Meteoric Guardian;20;0 days 00:03:02.175006;0 days 00:29:51.009818;53730
252;Shirts;Supercow Tee;36;Tradable;Uncommon;Any;2458;Meteoric Guardian;20;0 days 00:03:02.175006;0 days 00:29:51.009818;53730
296;Weapon;Expert Grade Piston Rifle;36;Tradable;Uncommon;Any;2458;Meteoric Guardian;20;0 days 00:03:02.175006;0 days 00:29:51.009818;53730
88;Weapon;Emperor Hammer;36;Tradable;Uncommon;Any;2458;Meteoric Guardian;20;0 days 00:03:02.175006;0 days 00:29:51.009818;53730
322;Shirts;Xtra Xtreme Shirt;36;Tradable;Uncommon;Any;2458;Meteoric Guardian;20;0 days 00:03:02.175006;0 days 00:29:51.009818;53730
269;Shoes;Drag Racer Shoes;36;Tradable;Uncommon;Any;2458;Meteoric Guardian;20;0 days 00:03:02.175006;0 days 00:29:51.009818;53730
432;Weapon;Cataclysm Gun;36;Tradable;Uncommon;Any;2458;Meteoric Guardian;20;0 days 00:03:02.175006;0 days 00:29:51.009818;53730
22;Shoes;Panda Shoes;36;Tradable;Uncommon;Any;2458;Meteoric Guardian;20;0 days 00:03:02.175006;0 days 00:29:51.009818;53730
245;Shoes;Genjutsu Sneaks;36;Tradable;Uncommon;Any;2458;Meteoric Guardian;20;0 days 00:03:02.175006;0 days 00:29:51.009818;53730
354;Shoes;Cheops Boots;31;Tradable;Rare;Any;2054;Skull Basher;48;0 days 00:03:12.629772;0 days 00:29:30.819749;53130
447;Weapon;Combustion Igniter;31;Tradable;Rare;Any;2054;Skull Basher;48;0 days 00:03:12.629772;0 days 00:29:30.819749;53130
332;Weapon;Fuse Dissipater;31;Tradable;Rare;Any;2054;Skull Basher;48;0 days 00:03:12.629772;0 days 00:29:30.819749;53130
246;Shirts;Short Circuit Shirt;31;Tradable;Rare;Any;2054;Skull Basher;48;0 days 00:03:12.629772;0 days 00:29:30.819749;53130
35;Weapon;Leaky Tin Mine;31;Tradable;Rare;Any;2054;Skull Basher;48;0 days 00:03:12.629772;0 days 00:29:30.819749;53130
26;Shoes;Gaelic Boots;31;Tradable;Rare;Any;2054;Skull Basher;48;0 days 00:03:12.629772;0 days 00:29:30.819749;53130
522;Weapon;Avalon Spreader;29;Tradable;Rare;Any;2049;Magma Hulk;44;0 days 00:02:56.351129;0 days 00:29:25.276562;52950
34;Weapon;Rusty Tin Mine;29;Tradable;Rare;Any;2049;Magma Hulk;44;0 days 00:02:56.351129;0 days 00:29:25.276562;52950
405;Weapon;Cheddar C.H.E.E.Z.O.O.K.A.;29;Tradable;Rare;Any;2049;Magma Hulk;44;0 days 00:02:56.351129;0 days 00:29:25.276562;52950
347;Pants;Ramses Leggings;29;Tradable;Rare;Any;2049;Magma Hulk;44;0 days 00:02:56.351129;0 days 00:29:25.276562;52950
236;Pants;Breakneck Pants;29;Tradable;Rare;Any;2049;Magma Hulk;44;0 days 00:02:56.351129;0 days 00:29:25.276562;52950
20;Hat;Eduardo Horned Helmet;29;Tradable;Rare;Any;2049;Magma Hulk;44;0 days 00:02:56.351129;0 days 00:29:25.276562;52950
292;Pants;Space Cop Pants;19;Tradable;Rare;Any;389;Freakish Frog;26;0 days 00:02:37.700908;0 days 00:29:13.986295;52620
207;Weapon;Fastlight Gun;19;Tradable;Rare;Any;389;Freakish Frog;26;0 days 00:02:37.700908;0 days 00:29:13.986295;52620
255;Weapon;Lo-Range Pitch Pistol;19;Tradable;Rare;Any;389;Freakish Frog;26;0 days 00:02:37.700908;0 days 00:29:13.986295;52620
532;Weapon;Val Hallen's Axe;19;Tradable;Ultra Rare;Any;389;Freakish Frog;26;0 days 00:02:37.700908;0 days 00:29:13.986295;52620
124;Pants;Commissioner Pants;19;Tradable;Rare;Any;389;Freakish Frog;26;0 days 00:02:37.700908;0 days 00:29:13.986295;52620
39;Hat;Tangelo Colander;5;Tradable;Rare;Any;1489;Mean Behemoth;8;0 days 00:00:30;0 days 00:29:11.751752;52560
373;Pants;Mock 5 Pants;5;Tradable;Rare;Any;1489;Mean Behemoth;8;0 days 00:00:30;0 days 00:29:11.751752;52560
381;Pants;Toasty Pants;5;Tradable;Rare;Any;1489;Mean Behemoth;8;0 days 00:00:30;0 days 00:29:11.751752;52560
118;Pants;Proton Pants;5;Tradable;Rare;Any;1489;Mean Behemoth;8;0 days 00:00:30;0 days 00:29:11.751752;52560
2;Glass;Numbuh One Shades;5;Tradable;Rare;Any;1489;Mean Behemoth;8;0 days 00:00:30;0 days 00:29:11.751752;52560
30;Back;Octi Backpack;5;Tradable;Rare;Any;1489;Mean Behemoth;8;0 days 00:00:30;0 days 00:29:11.751752;52560
24;Hat;Masked Mumbler Helmet;5;Tradable;Rare;Any;1489;Mean Behemoth;8;0 days 00:00:30;0 days 00:29:11.751752;52560
